"","Country","WHO_region","T0","T0/2","T0/3","T0/4","T0/5","Criterion","transform","filter","domain"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.43","French Polynesia "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.44","Guam "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.45","Japan "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.46","Kiribati "," WPRO ",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.47","Lao Peoples Democratic Republic "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.48","Malaysia "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.49","Marshall Islands "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.50","Micronesia (Federated States of) "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.51","Mongolia "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.52","Nauru "," WPRO ",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.53","New Caledonia "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.54","New Zealand "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.55","Niue "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.56","Northern Mariana Islands (Commonwealth of the) "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.57","Palau "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.58","Papua New Guinea "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.59","Philippines "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.60","Pitcairn Islands "," WPRO ",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.61","Republic of Korea "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.62","Samoa "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.63","Singapore "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.64","Solomon Islands "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.65","Tokelau "," WPRO ",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.66","Tonga "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.67","Tuvalu "," WPRO ",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.68","Vanuatu "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.69","Viet Nam "," WPRO",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_WPRO_tr0_day_high_freq_rect.txt.70","Wallis and Futuna "," WPRO ",0,0,0,0,0,"SC",0,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.1","Algeria "," AFRO",1,1,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.2","Angola "," AFRO",1,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.3","Benin "," AFRO",1,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.4","Botswana "," AFRO",0,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.5","Burkina Faso "," AFRO",0,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.6","Burundi "," AFRO",0,1,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.7","Cabo Verde "," AFRO",1,1,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.8","Cameroon "," AFRO",1,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.9","Central African Republic "," AFRO",0,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.10","Chad "," AFRO",0,0,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.11","Comoros "," AFRO",0,0,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.12","Congo "," AFRO",0,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.13","Ctedvoire "," AFRO",1,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.14","Democratic Republic of the Congo "," AFRO",0,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.15","Equatorial Guinea "," AFRO",0,0,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.16","Eritrea "," AFRO",0,1,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.17","Eswatini "," AFRO",1,1,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.18","Ethiopia "," AFRO",1,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.19","Gabon "," AFRO",0,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.20","Gambia "," AFRO",0,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.21","Ghana "," AFRO ",0,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.22","Guinea "," AFRO",0,0,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.23","Guinea-Bissau "," AFRO",0,0,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.24","Kenya "," AFRO",1,1,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.25","Lesotho "," AFRO ",0,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.26","Liberia "," AFRO ",0,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.27","Madagascar "," AFRO",1,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.28","Malawi "," AFRO",1,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.29","Mali "," AFRO",0,1,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.30","Mauritania "," AFRO",0,1,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.31","Mauritius "," AFRO",0,1,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.32","Mayotte "," AFRO",0,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.33","Mozambique "," AFRO",0,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.34","Namibia "," AFRO",0,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.35","Niger "," AFRO ",0,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.36","Nigeria "," AFRO",1,0,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.37","Runion "," AFRO",0,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.38","Rwanda "," AFRO",0,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.39","Saint Helena Ascension and Tristan da Cunha "," AFRO ",0,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.40","Sao Tome and Principe "," AFRO",0,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.41","Senegal "," AFRO",1,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.42","Seychelles "," AFRO",0,0,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.43","Sierra Leone "," AFRO",0,0,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.44","South Africa "," AFRO",1,1,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.45","South Sudan "," AFRO ",0,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.46","Togo "," AFRO",1,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.47","Uganda "," AFRO",1,0,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.48","United Republic of Tanzania "," AFRO",1,1,1,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.49","Zambia "," AFRO",1,0,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.50","Zimbabwe "," AFRO",1,1,0,0,0,"BIC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.51","Algeria "," AFRO",1,0,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.52","Angola "," AFRO",1,0,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.53","Benin "," AFRO",0,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.54","Botswana "," AFRO",0,0,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.55","Burkina Faso "," AFRO",0,0,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.56","Burundi "," AFRO",0,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.57","Cabo Verde "," AFRO",1,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.58","Cameroon "," AFRO",1,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.59","Central African Republic "," AFRO",0,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.60","Chad "," AFRO",0,0,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.61","Comoros "," AFRO",0,0,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.62","Congo "," AFRO",0,1,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.63","Ctedvoire "," AFRO",1,0,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.64","Democratic Republic of the Congo "," AFRO",0,1,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.65","Equatorial Guinea "," AFRO",0,0,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.66","Eritrea "," AFRO",0,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.67","Eswatini "," AFRO",1,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.68","Ethiopia "," AFRO",1,0,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.69","Gabon "," AFRO",0,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.70","Gambia "," AFRO",0,0,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.71","Ghana "," AFRO ",0,0,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.72","Guinea "," AFRO",0,0,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.73","Guinea-Bissau "," AFRO",0,0,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.74","Kenya "," AFRO",1,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.75","Lesotho "," AFRO ",0,0,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.76","Liberia "," AFRO ",0,0,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.77","Madagascar "," AFRO",1,1,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.78","Malawi "," AFRO",1,0,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.79","Mali "," AFRO",0,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.80","Mauritania "," AFRO",0,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.81","Mauritius "," AFRO",0,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.82","Mayotte "," AFRO",0,1,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.83","Mozambique "," AFRO",0,1,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.84","Namibia "," AFRO",1,0,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.85","Niger "," AFRO ",0,0,0,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.86","Nigeria "," AFRO",1,0,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.87","Runion "," AFRO",0,1,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.88","Rwanda "," AFRO",0,0,1,0,0,"SC",1,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AFRO_tr1_day_high_freq_rect.txt.89","Saint Helena Ascension and Tristan da Cunha "," AFRO ",0,0,0,0,0,"SC",1,"none","none"
